Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-2100.891	-2251.657	150.7664	0.415071	0.0402723	0.030119	0.000757966	0.0527361	0.130878	0.122596	0.00657679	0.00335112	0.0471561	0.0502927	0.120313	0.0760253	0.0361639	0.0920276	0.0586818	0.102041	0.0360883	0.0199048	0.0111064	0.196714	0.0561257	1.64713e-05	0.0173519	0.00792226	0.0035655	0.0093819	0.0067409	0.00829845	0.0102383	0.00145096	0.00847558	0.0027717	0.0474363	0.0211742	0.00933829	0.0106407	0.0221749	0.00662073	0.0220401	0.0456705	0.0169506	0.0402241	0.0168384	0.0288568	0.0219451	0.112809	0.00112926	0.00393847	0.000329928	0.00942345	0.0799533	0.0885626	0.0159172	0.0558189	0.0105475	0.00222439	0.0280263	0.00512576	0.00239926	0.000235696	0.0192681	0.00740329	0.148856	0.0493278	0.0424414	0.0200968	0.00865589	0.00206838	0.0221085	0.00124469	0.00265344	0.0525142	0.00388383	0.00525237	0.00117368	0.0106241	0.0308665	0.075421	0.0675653	0.111091	0.0264632	0.00361644	0.0347559	0.065841	0.155429	0.0363798	0.0836927	0.0024807	0.0246825	0.00247657	0.3060718	1.693928	0.169653	0.420974	0.763439	1.30986	2.37544	5.89439	1.282725	5.534415	0.114474	0.0111068	0.00830664	0.000209042	0.0145443	0.0360954	0.0338112	0.00181384	0.000924218	0.0130054	0.0138704	0.0331816	0.0209673	0.00997378	0.0253806	0.0161841	0.0281423	0.00995293	0.00548962	0.00306308	0.0542525	0.0154791	4.54269e-06	0.00478554	0.00218491	0.000983341	0.00258747	0.0018591	0.00228866	0.00282367	0.000400165	0.00233751	0.000764417	0.0130826	0.0058397	0.00257544	0.00293465	0.00611569	0.00182595	0.00607853	0.0125956	0.00467487	0.0110936	0.00464394	0.00795852	0.00605231	0.0311119	0.000311442	0.00108621	9.0992e-05	0.00259893	0.0220506	0.024425	0.00438985	0.0153945	0.00290895	0.000613472	0.00772947	0.00141365	0.0006617	6.50036e-05	0.00531403	0.00204178	0.0410536	0.0136043	0.0117051	0.00554257	0.00238724	0.000570447	0.00609738	0.000343278	0.0007318	0.0144831	0.00107114	0.00144857	0.000323695	0.00293006	0.00851279	0.0208006	0.0186341	0.0306383	0.00729838	0.000997392	0.00958546	0.0181585	0.0428663	0.0100333	0.0230819	0.000684162	0.00680728	0.000683023	0.846964	0.153036	3.6259
396	-2101.022	-2253.409	152.387	0.141186	0.00315604	0.0336817	0.0177257	0.0658905	0.0789279	0.0750333	0.00643558	0.00565034	0.0549147	0.0437833	0.0707412	0.0592279	0.016439	0.0112607	0.0713668	0.0796773	0.0323027	0.0180358	0.01426	0.137768	0.0537859	0.00258606	0.00835635	0.00485382	0.0127932	0.000375298	0.00779241	0.00159288	0.00461087	0.00336331	0.00292717	0.00287788	0.0123773	0.0121207	0.0258652	0.00665148	0.0134859	0.0103654	0.00757665	0.0137015	0.00434778	0.0107647	0.0359855	0.0223826	0.0362934	0.0974078	0.00216888	0.00353234	0.00731128	0.0132143	0.0686545	0.0457242	0.00103343	0.0183936	0.00732454	0.00382356	0.0108077	0.013741	0.00382218	0.00261255	0.0109964	0.0073768	0.0979111	0.0537311	0.030109	0.0184111	0.00253061	0.00986758	0.0111448	0.00763512	0.00345326	0.0130186	0.0646826	0.00807792	0.00149404	0.0122671	0.0473963	0.0768414	0.0307386	0.024394	0.0152532	0.00334601	0.0451959	0.0311892	0.147935	0.0137663	0.0303738	0.00540215	0.0210542	0.00854257	0.2801835	1.719816	0.148586	0.394613	0.748192	1.33656	2.53413	6.7301	1.378596	6.138178	0.0562718	0.00125788	0.0134243	0.00706484	0.0262616	0.0314578	0.0299056	0.00256499	0.00225202	0.021887	0.0174505	0.0281949	0.0236061	0.006552	0.0044881	0.0284442	0.0317565	0.0128747	0.00718843	0.00568351	0.0549095	0.0214371	0.00103071	0.00333054	0.00193456	0.00509891	0.00014958	0.00310578	0.000634864	0.00183773	0.0013405	0.00116666	0.00114702	0.00493315	0.00483088	0.0103089	0.00265104	0.00537499	0.00413129	0.00301978	0.00546092	0.00173287	0.00429041	0.0143425	0.00892092	0.0144653	0.0388232	0.000864437	0.00140786	0.00291401	0.00526674	0.0273632	0.018224	0.00041189	0.00733104	0.0029193	0.00152394	0.00430756	0.00547666	0.00152338	0.00104127	0.00438279	0.00294013	0.0390239	0.0214153	0.0120004	0.00733802	0.00100861	0.00393287	0.0044419	0.00304309	0.00137635	0.00518875	0.0257802	0.00321957	0.000595471	0.00488923	0.0188904	0.0306262	0.0122513	0.00972256	0.0060794	0.0013336	0.0180135	0.0124309	0.0589616	0.00548674	0.0121059	0.0021531	0.00839146	0.00340476	0.859908	0.140092	2.509006
432	-2117.934	-2269.461	151.527	0.221268	0.0270604	0.0102866	0.0361408	0.113473	0.103304	0.0534986	0.000198412	0.00976312	0.0652318	0.0870026	0.091107	0.0515269	0.085841	0.0466259	0.0512672	0.0541452	0.0138272	0.00670427	0.0497601	0.352777	0.0179718	0.0143338	0.0129768	0.0104224	0.000877398	0.0151009	0.000543372	0.00609625	0.00362848	0.00812336	0.0036558	0.000724854	0.0265986	0.0263208	0.0214346	0.00704776	0.0246172	0.00158751	0.0152468	0.0160134	0.010001	0.0234868	0.0253645	0.0487654	0.0189295	0.116686	0.0180699	0.063588	0.0151538	0.0977922	0.0309911	0.00798645	0.00154167	0.00169964	0.138169	0.020705	0.0140337	0.0243334	0.00859172	0.00194901	0.00228064	0.0443639	0.00143997	0.0184288	0.0234265	0.00708142	0.0394305	0.0134871	0.097629	0.0416923	0.137796	0.0044844	0.00812101	0.0391012	0.0563544	0.0271615	0.198873	0.0233133	0.0479302	0.0532515	0.00461756	0.00229642	0.011228	0.0187475	0.00283109	0.0102157	0.033659	0.00741427	0.0330766	0.00185098	0.41204	1.58796	0.165343	0.415724	0.760456	1.315	2.40544	6.04804	1.301331	3.853898	0.0638846	0.0078129	0.00296997	0.0104346	0.0327621	0.0298261	0.0154462	5.72856e-05	0.00281882	0.0188338	0.0251195	0.0263045	0.0148769	0.0247841	0.0134619	0.0148019	0.0156328	0.00399221	0.00193566	0.0143668	0.101854	0.00518883	0.00413846	0.00374668	0.00300916	0.000253323	0.00435994	0.000156883	0.00176012	0.00104762	0.00234538	0.00105551	0.000209281	0.00767956	0.00759936	0.00618861	0.00203484	0.00710751	0.000458349	0.00440206	0.00462342	0.00288749	0.00678114	0.00732326	0.0140796	0.00546534	0.0336897	0.00521715	0.0183592	0.00437521	0.0282347	0.00894778	0.00230586	0.000445112	0.000490721	0.0398922	0.00597796	0.00405182	0.00702557	0.00248061	0.00056272	0.000658469	0.0128088	0.00041575	0.00532077	0.00676373	0.00204456	0.0113844	0.00389402	0.0281875	0.0120374	0.0397845	0.00129474	0.0023447	0.0112893	0.0162707	0.00784209	0.0574188	0.00673104	0.0138385	0.0153748	0.00133319	0.000663024	0.00324175	0.00541279	0.000817396	0.00294948	0.00971804	0.00214065	0.00954991	0.000534416	0.79398	0.20602	3.463552
468	-2091.695	-2245.782	154.0868	0.0934991	0.0257412	0.0116933	0.00952435	0.0376748	0.0329034	0.0424115	0.00215277	0.00105191	0.0254799	0.0278097	0.0395763	0.0223024	0.0181401	0.0386264	0.0460636	0.0463545	0.0111628	0.000233272	0.024359	0.14377	0.0145461	0.000903569	0.00394246	0.00496732	0.000525257	4.4844e-05	0.00249504	0.00413735	0.00264289	0.000921526	0.0024075	0.00311045	0.0184685	0.00742396	0.00699573	0.0121903	0.00288159	0.00623894	0.00787164	0.00996894	0.00605093	0.0142606	0.00984676	0.0272741	0.000994329	0.0688405	0.0228587	0.0559271	0.0059503	0.0018684	0.0110396	0.0022804	0.0102991	0.0331136	0.0117548	0.0433154	0.000467663	0.00447576	0.044389	0.00513015	0.00663705	0.00585113	0.012729	0.0305202	0.00917142	0.000284779	0.00575489	0.0556554	0.0131574	0.0137356	0.0259758	0.00376965	0.00964409	0.00393244	0.00727837	0.0298206	0.0085951	0.0387742	0.00986501	0.0269568	0.0161021	0.0056062	0.0120066	0.000505545	0.00536872	0.000579815	0.0294853	0.00430459	0.000367151	0.0069427	0.3726979	1.627302	0.119271	0.354506	0.723587	1.382	2.82083	8.38429	1.537504	4.366277	0.0587037	0.0161617	0.00734171	0.00597989	0.0236542	0.0206585	0.0266282	0.00135162	0.000660447	0.0159976	0.0174604	0.0248481	0.0140026	0.0113893	0.0242517	0.0289212	0.0291038	0.00700861	0.00014646	0.0152939	0.0902664	0.00913283	0.000567309	0.00247529	0.00311875	0.000329785	2.81555e-05	0.00156652	0.00259765	0.00165935	0.000578583	0.00151156	0.00195291	0.0115955	0.00466116	0.00439229	0.00765372	0.00180922	0.00391714	0.00494223	0.00625903	0.0037991	0.00895358	0.00618232	0.0171241	0.000624293	0.0432217	0.0143519	0.035114	0.00373591	0.00117308	0.00693123	0.00143175	0.00646631	0.0207905	0.00738028	0.0271957	0.000293624	0.00281012	0.0278698	0.00322098	0.00416709	0.00367365	0.00799191	0.0191622	0.00575831	0.0001788	0.00361322	0.0349434	0.00826095	0.00862392	0.016309	0.00236679	0.00605508	0.00246899	0.00456975	0.018723	0.00539646	0.0243445	0.00619378	0.0169249	0.0101098	0.00351987	0.00753836	0.000317408	0.00337077	0.000364039	0.0185124	0.00270265	0.000230517	0.004359	0.813651	0.186349	1.592729
504	-2086.713	-2240.269	153.5562	0.130075	0.00838026	0.0322105	0.0252304	0.0324433	0.0569378	0.0470805	0.00571469	0.00127499	0.0500624	0.0359325	0.0794243	0.0282448	0.0185463	0.0441209	0.0400213	0.0783232	0.0290919	0.0034156	0.0330532	0.133948	0.0218259	0.00449337	0.00334481	0.00419296	0.0052134	0.000232681	0.00286739	0.00491566	0.0032579	3.01628e-05	0.00252108	0.0029782	0.00686151	0.00882485	0.00955001	0.00318528	0.00493847	0.0138083	0.00954248	0.0218207	0.0007136	0.0278893	0.0141438	0.0292058	0.00976237	0.0769272	0.0335783	0.0726063	0.00660261	0.00236852	0.0726379	0.0100667	0.00127465	0.0620695	0.00513844	0.0673681	0.0168431	0.0210841	0.0658857	0.00441788	0.0191601	0.00452251	0.00284731	0.0320634	0.00655593	0.000570979	0.0082266	0.0745946	0.00125587	0.0406409	0.037562	0.00329586	0.00426082	0.00579283	0.00179966	0.0615318	0.0324805	0.0541051	0.00241759	0.0102764	0.00174789	0.00730183	0.0036076	0.0032438	0.00250576	0.00192343	0.0212367	0.00490414	0.000981496	0.00548603	0.4222934	1.577707	0.120164	0.355798	0.724409	1.38044	2.81058	8.32197	1.53211	3.736044	0.061781	0.00398033	0.0152989	0.0119836	0.0154094	0.0270434	0.0223616	0.00271428	0.000605575	0.0237779	0.0170667	0.0377237	0.0134153	0.00880886	0.0209558	0.0190087	0.0372007	0.0138176	0.00162229	0.0156991	0.0636205	0.0103665	0.00213419	0.00158867	0.00199151	0.00247618	0.000110515	0.00136191	0.00233476	0.00154739	1.43263e-05	0.00119742	0.00141454	0.00325898	0.00419149	0.00453592	0.0015129	0.0023456	0.00655845	0.00453234	0.0103641	0.000338935	0.0132464	0.00671779	0.0138717	0.00463678	0.0365377	0.0159485	0.0344854	0.00313601	0.00112497	0.0345004	0.00478135	0.000605416	0.0294808	0.00244057	0.0319975	0.00799988	0.0100142	0.0312934	0.00209834	0.00910036	0.00214803	0.00135237	0.015229	0.00311383	0.000271195	0.00390735	0.0354298	0.000596493	0.019303	0.0178406	0.00156542	0.00202374	0.00275139	0.000854774	0.0292254	0.0154271	0.025698	0.00114827	0.0048809	0.000830187	0.00346811	0.00171348	0.00154069	0.00119015	0.000913562	0.0100867	0.00232929	0.000466176	0.00260567	0.788853	0.211147	2.10542
540	-2091.404	-2243.155	151.7512	0.215578	0.0211865	0.0126655	0.0418029	0.0416526	0.0932431	0.0681657	0.00538952	0.00092599	0.0325722	0.00894487	0.0605779	0.0478434	0.0548266	0.0319293	0.116534	0.127701	0.0341424	0.000747184	0.0652679	0.105508	0.0281252	0.005275	0.00725674	0.00371827	0.00559268	0.000531023	0.00100718	0.00841465	0.00478846	0.00394001	0.00470704	0.00168396	0.0197295	0.0163008	0.0119494	0.00836919	0.0132606	0.0079105	0.00997868	0.0250801	0.00175231	0.0221086	0.0260829	0.0215409	0.0128431	0.0763074	0.0219794	0.133465	0.0124652	0.00553072	0.0546347	0.0211556	0.0171039	0.143669	0.00429064	0.20803	0.0199561	0.0179602	0.0800362	0.00839155	0.0388403	0.061864	0.0124467	0.045012	0.010724	0.000375626	0.00376419	0.17275	0.00581185	0.0381726	0.0341896	0.0104175	0.00148755	0.0461339	0.00770836	0.043783	0.0612459	0.00260765	0.0175181	0.111409	0.000152373	0.0129647	0.0148535	0.00187842	0.017236	0.00275139	0.0412397	0.00159313	0.00185444	0.00511318	0.3506194	1.649381	0.143257	0.387646	0.744046	1.344	2.57967	6.98045	1.405005	4.704192	0.0693171	0.00681231	0.00407247	0.0134413	0.013393	0.0299814	0.021918	0.00173295	0.000297743	0.0104733	0.00287614	0.0194782	0.0153836	0.017629	0.0102666	0.0374703	0.0410612	0.0109782	0.00024025	0.0209863	0.0339252	0.0090434	0.00169613	0.00233334	0.00119558	0.00179827	0.000170745	0.000323849	0.00270565	0.00153969	0.00126687	0.0015135	0.000541462	0.00634385	0.00524135	0.00384223	0.00269104	0.00426382	0.00254355	0.00320855	0.00806428	0.00056344	0.00710881	0.00838673	0.00692627	0.00412957	0.0245359	0.00706728	0.0429143	0.00400807	0.00177835	0.0175673	0.0068024	0.00549961	0.0461955	0.00137962	0.0668902	0.0064167	0.00577495	0.0257349	0.00269822	0.0124887	0.0198918	0.00400211	0.0144732	0.0034482	0.000120779	0.00121034	0.0555463	0.00186875	0.012274	0.0109933	0.00334964	0.000478306	0.0148339	0.00247855	0.014078	0.019693	0.000838466	0.00563277	0.0358225	4.8994e-05	0.00416869	0.004776	0.000603987	0.00554207	0.000884682	0.0132602	0.000512258	0.000596277	0.0016441	0.82469	0.17531	3.110027
576	-2104.945	-2257.119	152.1745	0.209338	0.0178828	0.0319801	0.0710016	0.0394113	0.0290363	0.073148	0.000216233	0.00769895	0.0714723	0.045265	0.136492	0.0570068	0.0716581	0.050056	0.046301	0.115963	0.0207917	0.000460127	0.0420165	0.194357	0.0281032	0.00275978	0.00163032	0.0120657	0.00502711	0.00272909	0.00721239	0.00845967	0.00305827	0.0011471	0.00128235	0.00333382	0.0197439	0.0279739	0.0156343	0.017292	0.00966948	0.00878955	0.0313356	0.0121755	0.0053882	0.0298253	0.0292749	0.0286745	0.0129413	0.0587543	0.00196714	0.154622	0.00404671	0.0118308	0.000674784	0.00194812	0.0382483	0.0227884	0.0130149	0.00950094	0.0109444	0.0260479	0.0283472	0.0061341	0.0139176	0.0286954	0.00023327	0.0518055	0.000403997	0.00493345	0.00382282	0.000594349	0.0479993	0.00610393	0.0747548	0.0464652	0.000640483	0.106507	0.058103	0.0198413	0.091539	0.0120423	0.0212038	0.00831747	0.0311463	0.0344698	0.0468527	0.00315907	0.00914423	0.0418855	0.0405919	0.0257414	0.00594908	0.0909879	0.3665192	1.633481	0.169369	0.42063	0.763245	1.3102	2.37738	5.90426	1.283935	4.45674	0.070394	0.00601344	0.010754	0.0238757	0.0132528	0.00976404	0.0245975	7.27128e-05	0.00258893	0.024034	0.0152213	0.0458982	0.0191697	0.0240965	0.0168323	0.0155696	0.038995	0.00699163	0.000154727	0.0141289	0.0653564	0.00945026	0.00092803	0.000548228	0.00405733	0.00169047	0.000917711	0.00242531	0.00284473	0.0010284	0.000385734	0.000431217	0.00112106	0.00663927	0.00940678	0.00525733	0.00581478	0.00325156	0.00295566	0.0105372	0.00409426	0.00181189	0.0100294	0.00984425	0.00964238	0.00435177	0.0197573	0.00066149	0.0519948	0.00136079	0.00397833	0.000226909	0.000655095	0.0128618	0.00766305	0.0043765	0.00319488	0.00368026	0.00875912	0.00953231	0.00206271	0.00468005	0.0096494	7.84415e-05	0.0174206	0.000135852	0.00165897	0.0012855	0.000199862	0.0161407	0.00205257	0.0251378	0.0156249	0.000215375	0.035815	0.0195383	0.00667203	0.0307818	0.00404946	0.00713018	0.00279691	0.0104736	0.0115912	0.0157552	0.0010623	0.00307493	0.0140848	0.0136498	0.00865605	0.0020005	0.0305965	0.81674	0.18326	2.973802
612	-2100.217	-2251.395	151.1778	0.236732	0.0107002	0.047146	0.0186214	0.124061	0.0549714	0.0632732	0.00859391	0.00505887	0.0725638	0.0494657	0.0337813	0.0536347	0.0992874	0.0620983	0.0879529	0.105645	0.0472517	0.00234828	0.0687402	0.20621	0.0436346	0.000202765	0.0167229	0.00045186	0.0190356	0.00641483	0.00474853	0.00712956	0.000822314	0.00463514	0.00266567	0.00461256	0.0308137	0.0159427	0.0162687	0.0194367	0.00756909	0.012934	0.017669	0.0168983	0.0111965	0.0360102	0.033108	0.0688884	0.00949865	0.136419	0.0562152	0.0530572	0.0856514	0.0329175	0.0204551	0.0150511	0.00136934	0.000524642	0.114812	0.0179227	0.0200888	0.0465435	0.0195137	0.03122	0.0198723	0.0116306	0.0135039	0.0591884	0.0241307	0.0209701	0.017864	0.00243704	0.064584	0.0115162	0.0992105	0.00180638	0.00118076	0.0462681	0.0143085	0.0233927	0.105622	0.0130174	0.0386801	0.132521	0.00266349	0.000338458	0.00897104	0.0197528	0.000203783	0.000862277	0.0271008	0.00588355	0.0135454	0.106455	0.2950858	1.704914	0.202425	0.458842	0.784233	1.27513	2.1794	4.9401	1.15502	5.777689	0.0691252	0.00312443	0.0137665	0.00543739	0.0362254	0.0160515	0.0184756	0.0025094	0.00147718	0.0211884	0.0144439	0.00986403	0.0156612	0.0289916	0.0181325	0.025682	0.0308479	0.0137974	0.000685692	0.0200719	0.0602127	0.0127412	5.92068e-05	0.00488304	0.000131942	0.00555833	0.00187311	0.00138656	0.00208181	0.000240114	0.00135345	0.000778368	0.00134685	0.00899753	0.00465522	0.00475041	0.00567545	0.00221015	0.00377671	0.0051593	0.00493424	0.00326934	0.0105149	0.00966746	0.0201152	0.00277358	0.039834	0.0164147	0.0154926	0.02501	0.00961181	0.00597283	0.00439489	0.000399845	0.000153194	0.0335247	0.00523337	0.00586588	0.0135906	0.00569796	0.00911616	0.00580265	0.0033961	0.00394309	0.0172829	0.00704611	0.00612322	0.00521624	0.00071161	0.0188584	0.0033627	0.0289692	0.000527459	0.00034478	0.0135102	0.00417803	0.00683062	0.0308414	0.00380103	0.0112945	0.0386958	0.000777731	9.88287e-05	0.00261952	0.00576776	5.95041e-05	0.000251782	0.00791336	0.00171798	0.00395523	0.0310846	0.852457	0.147543	3.42469
648	-2088.499	-2239.23	150.7305	0.185657	0.0232394	0.0256514	0.0239331	0.139376	0.0589555	0.11596	0.00320327	0.0176132	0.12669	0.0281157	0.115611	0.0826923	0.0447695	0.0686814	0.137091	0.133331	0.035445	0.000257593	0.0588248	0.179694	0.0390325	0.000745426	0.021426	0.00626513	0.00722605	0.000591398	0.00793953	0.000387372	0.00158833	0.00194133	0.00907111	0.00169229	0.0829945	0.0377004	0.0385525	0.00965743	0.00430325	0.0168816	0.0320438	0.0564251	0.0225712	0.00978745	0.0436392	0.0467827	0.0162776	0.172093	0.0483709	0.105419	0.0321906	0.0180466	0.0103777	0.0105358	0.00973334	0.00555427	0.0850986	0.0113985	0.0126766	0.0568793	0.0253204	0.0627572	0.0699863	0.0783668	0.0126086	0.0298289	0.0290691	0.0571467	0.0684075	0.00326498	0.0658616	0.0391539	0.211479	0.0115329	0.00367593	0.0235516	0.0625218	0.00672553	0.132686	0.00125375	0.00841252	0.0724651	0.00779554	0.00534774	0.0353791	0.0488115	0.000282813	0.00152916	0.0183069	0.0126663	0.00327584	0.0347548	0.3860219	1.613978	0.20132	0.457619	0.78358	1.27619	2.18522	4.96721	1.158976	4.181053	0.0470862	0.00589396	0.00650569	0.00606989	0.0353486	0.0149523	0.0294097	0.000812411	0.00446705	0.0321309	0.00713069	0.0293212	0.0209724	0.0113544	0.0174189	0.034769	0.0338153	0.00898955	6.53306e-05	0.0149191	0.045574	0.0098994	0.000189054	0.00543405	0.00158896	0.00183267	0.00014999	0.00201362	9.8245e-05	0.000402832	0.00049236	0.00230061	0.000429196	0.021049	0.00956155	0.00977767	0.00244931	0.00109139	0.00428151	0.00812693	0.0143105	0.0057245	0.00248229	0.0110678	0.011865	0.00412831	0.043646	0.0122678	0.0267363	0.00816416	0.00457697	0.002632	0.00267209	0.00246856	0.00140867	0.0215827	0.00289087	0.00321504	0.0144257	0.00642175	0.0159164	0.0177499	0.0198754	0.00319778	0.00756519	0.0073725	0.0144935	0.0173495	0.000828063	0.0167038	0.0099302	0.0536352	0.00292496	0.000932287	0.00597314	0.0158567	0.00170572	0.0336517	0.000317976	0.00213358	0.0183786	0.0019771	0.00135629	0.00897282	0.0123795	7.17269e-05	0.000387825	0.00464298	0.00321242	0.000830816	0.00881449	0.806989	0.193011	3.942916
684	-2116.719	-2268.597	151.8782	0.233007	0.025735	0.0469315	0.0260684	0.0708984	0.148377	0.0639824	0.0168162	0.00452606	0.109928	0.0639126	0.0866351	0.0440034	0.0525405	0.0798231	0.0644234	0.11849	0.0697962	0.0155063	0.0367849	0.20413	0.0330453	0.00908292	0.00475633	0.00127535	0.0175911	0.0131776	0.00800079	0.00551355	0.0106194	0.000949238	0.0267513	0.00630955	0.0300095	0.0127633	0.00733763	0.0123714	0.03249	0.0168353	0.010064	0.063774	0.00316046	0.0279484	0.0516571	0.0317387	0.00463571	0.140193	0.043495	0.105801	0.00912411	0.00693827	0.00368828	0.0102037	0.000841476	0.0306268	0.0111725	0.0719389	0.0178162	0.00719867	0.18473	0.0948995	0.00986745	0.0366432	0.0162578	0.0227414	0.0176569	0.000614922	0.0017419	0.0708342	0.0194292	0.0204033	0.040031	0.0254748	0.0172207	0.0242387	0.0188975	0.0259859	0.0525543	0.0581965	0.0219806	0.0333369	0.0287468	0.00843228	0.023732	0.0094192	0.00761696	0.0088529	0.0239284	0.00480717	0.00446832	0.0324381	0.4615596	1.53844	0.199408	0.455494	0.782443	1.27805	2.19542	5.01484	1.165878	3.333135	0.0675501	0.00746073	0.0136057	0.0075574	0.0205539	0.0430155	0.0185489	0.00487511	0.00131213	0.0318688	0.0185287	0.0251161	0.0127569	0.0152318	0.0231412	0.0186767	0.0343511	0.0202344	0.00449537	0.0106642	0.0591785	0.00958004	0.0026332	0.00137889	0.000369732	0.00509977	0.00382027	0.00231948	0.00159841	0.00307864	0.00027519	0.00775538	0.00182918	0.00869993	0.00370017	0.00212723	0.00358655	0.00941905	0.00488067	0.00291761	0.0184885	0.000916238	0.00810241	0.0149757	0.00920125	0.00134392	0.0406429	0.0126095	0.0306724	0.00264514	0.00201145	0.00106926	0.00295813	0.000243949	0.00887891	0.00323898	0.0208555	0.00516502	0.00208694	0.0535544	0.027512	0.00286064	0.0106231	0.00471324	0.00659288	0.00511886	0.00017827	0.000504989	0.0205353	0.00563264	0.00591504	0.0116052	0.00738529	0.00499239	0.00702696	0.00547851	0.00753348	0.0152358	0.0168715	0.00637231	0.00966457	0.00833389	0.00244457	0.00688006	0.00273069	0.0022082	0.00256651	0.00693699	0.00139363	0.00129539	0.00940401	0.76922	0.23078	3.44939
